Rank,Streamer,start_month,avg_avg_viewers
74,solary,19-Nov,3021.130435
74,solary,19-Oct,2480.25
74,solary,19-Sep,2217.5
74,solary,19-Aug,2052.363636
74,solary,19-Jul,2409.125
74,solary,19-Jun,3068
74,solary,19-May,2813.916667
74,solary,19-Apr,4354.785714
74,solary,19-Mar,3246.222222
74,solary,19-Feb,4377.416667
74,solary,19-Jan,4454.75
74,solary,18-Dec,2670.625
74,solary,18-Nov,4191.111111
74,solary,18-Oct,3649.521739
74,solary,18-Sep,2850.125
74,solary,18-Aug,2294.346154
74,solary,18-Jul,2678.041667
74,solary,18-Jun,2932.8
74,solary,18-May,3802.647059
74,solary,18-Apr,3741.071429
74,solary,18-Mar,5037.894737
74,solary,18-Feb,4734.481481
74,solary,18-Jan,4684.05
74,solary,17-Dec,3250.115385
74,solary,17-Nov,5172.395833
74,solary,17-Oct,5679.533333
75,elraenn,21-Mar,25507.5
75,elraenn,21-Feb,31021.14286
75,elraenn,21-Jan,34033.06667
75,elraenn,20-Dec,35857.625
75,elraenn,20-Nov,25357.4375
75,elraenn,20-Oct,20462.86667
75,elraenn,20-Sep,19827.81818
75,elraenn,20-Aug,19801.85714
75,elraenn,20-Jul,19185.33333
75,elraenn,20-Jun,22487.38462
75,elraenn,20-May,25037.4
75,elraenn,20-Apr,26709.28571
75,elraenn,20-Mar,13581.6875
75,elraenn,20-Feb,10444
75,elraenn,20-Jan,6976.166667
75,elraenn,19-Dec,6186.769231
75,elraenn,19-Nov,6973.95
75,elraenn,19-Oct,3258.1
75,elraenn,19-Sep,3624.533333
75,elraenn,19-Aug,4140.2
75,elraenn,19-Jul,4528.0625
75,elraenn,19-Jun,4418.555556
75,elraenn,19-May,4004.730769
75,elraenn,19-Apr,3058.809524
75,elraenn,19-Mar,3381.388889
75,elraenn,19-Feb,3570.5
75,elraenn,19-Jan,3426.5
75,elraenn,18-Dec,3161.0625
75,elraenn,18-Nov,3002.8
75,elraenn,18-Oct,1348.421053
75,elraenn,18-Sep,1774.894737
75,elraenn,18-Aug,1792.75
75,elraenn,18-Jul,1637.333333
75,elraenn,18-Jun,1198.5
75,elraenn,18-May,1141.733333
75,elraenn,18-Apr,674.08
75,elraenn,18-Mar,170.9259259
75,elraenn,18-Feb,150.2142857
75,elraenn,18-Jan,109.9333333
75,elraenn,17-Dec,108.8823529
75,elraenn,17-Nov,97.0952381
75,elraenn,17-Oct,39.40909091
75,elraenn,17-Sep,31.83333333
75,elraenn,17-Aug,47.8125
75,elraenn,17-Jul,10.2
76,admiralbahroo,21-Mar,9039.571429
76,admiralbahroo,21-Feb,9821.318182
76,admiralbahroo,21-Jan,10124.29167
76,admiralbahroo,20-Dec,7757.666667
76,admiralbahroo,20-Nov,9780.851852
76,admiralbahroo,20-Oct,8314.458333
76,admiralbahroo,20-Sep,10091.30769
76,admiralbahroo,20-Aug,10085.48276
76,admiralbahroo,20-Jul,7594.538462
76,admiralbahroo,20-Jun,8273.26087
76,admiralbahroo,20-May,8929.678571
76,admiralbahroo,20-Apr,8026.206897
76,admiralbahroo,20-Mar,9199.09375
76,admiralbahroo,20-Feb,7932.666667
76,admiralbahroo,20-Jan,7436.666667
76,admiralbahroo,19-Dec,8252.32
76,admiralbahroo,19-Nov,7621.846154
76,admiralbahroo,19-Oct,6282.64
76,admiralbahroo,19-Sep,8714
76,admiralbahroo,19-Aug,5793.9
76,admiralbahroo,19-Jul,8030.241379
76,admiralbahroo,19-Jun,7842.380952
76,admiralbahroo,19-May,7388
76,admiralbahroo,19-Apr,7543.25
76,admiralbahroo,19-Mar,6852.896552
76,admiralbahroo,19-Feb,6581.095238
76,admiralbahroo,19-Jan,7896.357143
76,admiralbahroo,18-Dec,8385.483871
76,admiralbahroo,18-Nov,7226.37931
76,admiralbahroo,18-Oct,9447.541667
76,admiralbahroo,18-Sep,6412.814815
76,admiralbahroo,18-Aug,7149.259259
76,admiralbahroo,18-Jul,5963.555556
76,admiralbahroo,18-Jun,6728.107143
76,admiralbahroo,18-May,7039.64
76,admiralbahroo,18-Apr,7559.038462
76,admiralbahroo,18-Mar,4908.2
76,admiralbahroo,18-Feb,6317.04
76,admiralbahroo,18-Jan,6913.633333
76,admiralbahroo,17-Dec,5557.041667
76,admiralbahroo,17-Nov,4826.5
76,admiralbahroo,17-Oct,5054.5
76,admiralbahroo,17-Sep,3279.939394
76,admiralbahroo,17-Aug,3174.964286
76,admiralbahroo,17-Jul,2595.357143
76,admiralbahroo,17-Jun,2815.115385
76,admiralbahroo,17-May,2726.136364
76,admiralbahroo,17-Apr,2847.923077
76,admiralbahroo,17-Mar,3404.851852
76,admiralbahroo,17-Feb,2552.125
76,admiralbahroo,17-Jan,4173.304348
76,admiralbahroo,16-Dec,3838.333333
76,admiralbahroo,16-Nov,3675.357143
76,admiralbahroo,16-Oct,3578.833333
76,admiralbahroo,16-Sep,4761.806452
76,admiralbahroo,16-Aug,4545.787879
76,admiralbahroo,16-Jul,4351.222222
76,admiralbahroo,16-Jun,5016.7
76,admiralbahroo,16-May,1598.151515
76,admiralbahroo,16-Apr,1551.458333
76,admiralbahroo,16-Mar,1531.541667
76,admiralbahroo,16-Feb,2087.318182
76,admiralbahroo,16-Jan,1480.52381
76,admiralbahroo,15-Dec,1764.875
76,admiralbahroo,15-Nov,2443.1
76,admiralbahroo,15-Oct,1317.916667
76,admiralbahroo,15-Sep,1325.52
76,admiralbahroo,15-Aug,1365.192308
76,admiralbahroo,15-Jul,1525.333333
77,trainwreckstv,21-Mar,13322.71429
77,trainwreckstv,21-Feb,10071.36364
77,trainwreckstv,21-Jan,10280.90476
77,trainwreckstv,20-Dec,9433.181818
77,trainwreckstv,20-Nov,19892.94118
77,trainwreckstv,20-Oct,18319.61111
77,trainwreckstv,20-Sep,14808.4375
77,trainwreckstv,20-Aug,7261.2
77,trainwreckstv,20-Jul,6795.076923
77,trainwreckstv,20-Jun,8223.75
77,trainwreckstv,20-May,6638.375
77,trainwreckstv,20-Apr,6658.888889
77,trainwreckstv,20-Mar,6679.965517
77,trainwreckstv,20-Feb,7802.28
77,trainwreckstv,20-Jan,8629.44
77,trainwreckstv,19-Dec,7919.4
77,trainwreckstv,19-Nov,7179.521739
77,trainwreckstv,19-Oct,7024.52
77,trainwreckstv,19-Sep,6333.333333
77,trainwreckstv,19-Aug,6475.458333
77,trainwreckstv,19-Jul,5306.538462
77,trainwreckstv,19-Jun,6263.2
77,trainwreckstv,19-May,6802.888889
77,trainwreckstv,19-Apr,4938.083333
77,trainwreckstv,19-Mar,4765.344828
77,trainwreckstv,19-Feb,5710.708333
77,trainwreckstv,19-Jan,4970.434783
77,trainwreckstv,18-Dec,4018.96
77,trainwreckstv,18-Nov,4245.5
77,trainwreckstv,18-Oct,3129.25
77,trainwreckstv,18-Sep,3409.62963
77,trainwreckstv,18-Aug,5366.148148
77,trainwreckstv,18-Jul,2878.875
77,trainwreckstv,18-Jun,2882.08
77,trainwreckstv,18-May,2509.041667
77,trainwreckstv,18-Apr,3503.307692
77,trainwreckstv,18-Mar,1717.464286
77,trainwreckstv,18-Feb,2626.416667
77,trainwreckstv,18-Jan,1347.444444
77,trainwreckstv,17-Dec,1529.137931
77,trainwreckstv,17-Nov,2358.227273
77,trainwreckstv,17-Oct,705.36
77,trainwreckstv,17-Sep,155.3636364
77,trainwreckstv,17-Aug,129.9130435
77,trainwreckstv,17-Jul,241
77,trainwreckstv,17-Jun,423.9310345
77,trainwreckstv,17-May,368.1538462
77,trainwreckstv,17-Apr,322.85
77,trainwreckstv,17-Mar,323.25
77,trainwreckstv,17-Feb,372.125
77,trainwreckstv,17-Jan,559.56
77,trainwreckstv,16-Dec,613.4642857
77,trainwreckstv,16-Nov,589.3333333
77,trainwreckstv,16-Oct,280.2413793
77,trainwreckstv,16-Sep,163.4285714
77,trainwreckstv,16-Aug,263.3076923
77,trainwreckstv,16-Jul,208.5714286
77,trainwreckstv,16-Jun,171.7692308
77,trainwreckstv,16-May,329.5806452
77,trainwreckstv,16-Apr,693.0869565
77,trainwreckstv,16-Mar,265.1333333
77,trainwreckstv,16-Feb,130.0833333
77,trainwreckstv,16-Jan,314.2380952
77,trainwreckstv,15-Dec,204.9259259
77,trainwreckstv,15-Nov,509.4285714
77,trainwreckstv,15-Oct,103.8666667
77,trainwreckstv,15-Sep,242.4347826
77,trainwreckstv,15-Aug,179.2424242
77,trainwreckstv,15-Jul,141.2307692
78,silvername,21-Mar,15075.06667
78,silvername,21-Feb,15208.57143
78,silvername,21-Jan,14426.4
78,silvername,20-Dec,12847.7
78,silvername,20-Nov,13511.83871
78,silvername,20-Oct,14877.41667
78,silvername,20-Sep,10985.51515
78,silvername,20-Aug,11289.6875
78,silvername,20-Jul,9911.176471
78,silvername,20-Jun,10885.59259
78,silvername,20-May,11554.51613
78,silvername,20-Apr,11323.79167
78,silvername,20-Mar,12549.15385
78,silvername,20-Feb,11206.16667
78,silvername,20-Jan,10036.54167
78,silvername,19-Dec,13155.66667
78,silvername,19-Nov,11603
78,silvername,19-Oct,6220.333333
78,silvername,19-Sep,5434.058824
78,silvername,19-Aug,7621.84
78,silvername,19-Jul,5258.107143
78,silvername,19-Jun,5583.515152
78,silvername,19-May,7287.333333
78,silvername,19-Apr,10055.32143
78,silvername,19-Mar,6550.928571
78,silvername,19-Feb,6250.65625
78,silvername,19-Jan,9030.4
78,silvername,18-Dec,9572.384615
78,silvername,18-Nov,8230.076923
78,silvername,18-Oct,5474.964286
78,silvername,18-Sep,4315.333333
78,silvername,18-Aug,7941.740741
78,silvername,18-Jul,7077.52
78,silvername,18-Jun,6323.103448
78,silvername,18-May,7381.7
78,silvername,18-Apr,10932.625
78,silvername,18-Mar,9614
78,silvername,18-Feb,11491.82353
78,silvername,18-Jan,10796.80769
78,silvername,17-Dec,12240.57692
78,silvername,17-Nov,10836.11538
78,silvername,17-Oct,12471.95652
78,silvername,17-Sep,15169.54545
78,silvername,17-Aug,11060.64286
78,silvername,17-Jul,8299.166667
78,silvername,17-Jun,8207.105263
78,silvername,17-May,12574.40909
78,silvername,17-Apr,13770.08333
78,silvername,17-Mar,10739.81481
78,silvername,17-Feb,11294
78,silvername,17-Jan,13289.73077
78,silvername,16-Dec,12323.95
78,silvername,16-Nov,12512.44444
78,silvername,16-Oct,6622.333333
78,silvername,16-Sep,7789.95
78,silvername,16-Aug,4962.6
78,silvername,16-Jul,3798.5
78,silvername,16-Jun,4165.166667
78,silvername,16-May,5372.333333
78,silvername,16-Apr,4559.64
78,silvername,16-Mar,2968.904762
78,silvername,16-Feb,2670.954545
78,silvername,16-Jan,2395.304348
78,silvername,15-Dec,1357.178571
78,silvername,15-Nov,1300.2
78,silvername,15-Oct,858.3947368
78,silvername,15-Sep,204.3793103
78,silvername,15-Aug,195.3846154
78,silvername,15-Jul,162.4
79,onscreen,21-Mar,4058
79,onscreen,21-Feb,3775.9
79,onscreen,21-Jan,3724.076923
79,onscreen,20-Dec,3257.875
79,onscreen,20-Nov,3305.318182
79,onscreen,20-Oct,2446.695652
79,onscreen,20-Sep,2047.541667
79,onscreen,20-Aug,2701.772727
79,onscreen,20-Jul,2835.590909
79,onscreen,20-Jun,2957.5
79,onscreen,20-May,5731.85
79,onscreen,20-Apr,14338.4
79,onscreen,20-Mar,549.8928571
79,onscreen,20-Feb,557.75
79,onscreen,20-Jan,441.3333333
79,onscreen,19-Dec,400.7857143
79,onscreen,19-Nov,282.875
79,onscreen,19-Oct,379.6
79,onscreen,19-Sep,286.7333333
79,onscreen,19-Aug,400.5238095
79,onscreen,19-Jul,366.25
79,onscreen,19-Jun,394.9166667
79,onscreen,19-May,567.8571429
79,onscreen,19-Apr,600.7777778
79,onscreen,19-Mar,229.6190476
79,onscreen,19-Feb,266.5652174
79,onscreen,19-Jan,277.9090909
79,onscreen,18-Dec,361.8076923
79,onscreen,18-Nov,264.2368421
79,onscreen,18-Oct,974.8181818
79,onscreen,18-Sep,434.2173913
79,onscreen,18-Aug,868
79,onscreen,18-Jul,593.6153846
79,onscreen,18-Jun,373.516129
79,onscreen,18-May,398.3142857
79,onscreen,18-Apr,690.2692308
79,onscreen,18-Mar,974.7096774
79,onscreen,18-Feb,423.7
79,onscreen,18-Jan,211.7826087
79,onscreen,17-Dec,210.1578947
79,onscreen,17-Nov,176.7647059
79,onscreen,17-Oct,241.1666667
79,onscreen,17-Sep,281.4444444
79,onscreen,17-Aug,330.8666667
79,onscreen,17-Jul,333.1428571
79,onscreen,17-Jun,467.9090909
79,onscreen,17-May,649.1666667
79,onscreen,17-Apr,928.3
79,onscreen,17-Mar,753.0357143
79,onscreen,17-Feb,871.0588235
79,onscreen,17-Jan,957.5
79,onscreen,16-Dec,849.7894737
79,onscreen,16-Nov,603.3461538
79,onscreen,16-Oct,483.4444444
79,onscreen,16-Sep,508
79,onscreen,16-Aug,646.8461538
79,onscreen,16-Jul,856.6190476
79,onscreen,16-Jun,1466
79,onscreen,16-May,1626.833333
79,onscreen,16-Apr,1641.038462
79,onscreen,16-Mar,1502.086957
79,onscreen,16-Feb,1825.692308
79,onscreen,16-Jan,1478.16
79,onscreen,15-Dec,1549.142857
79,onscreen,15-Nov,1685.703704
79,onscreen,15-Oct,1486.903226
79,onscreen,15-Sep,1965.066667
79,onscreen,15-Aug,1953.315789
79,onscreen,15-Jul,1860.692308
80,ogaminglol,21-Mar,1012.416667
80,ogaminglol,21-Feb,819.4444444
80,ogaminglol,21-Jan,876.5714286
80,ogaminglol,20-Dec,1190.6
80,ogaminglol,20-Nov,488.6
80,ogaminglol,20-Oct,8978.833333
80,ogaminglol,20-Sep,7209.5
80,ogaminglol,20-Aug,4636.807692
80,ogaminglol,20-Jul,3859.7
80,ogaminglol,20-Jun,4711.166667
80,ogaminglol,20-May,3150.15
80,ogaminglol,20-Apr,4117.434783
80,ogaminglol,20-Mar,2990.230769
80,ogaminglol,20-Feb,4327.952381
80,ogaminglol,20-Jan,2192.714286
80,ogaminglol,19-Dec,637.5714286
80,ogaminglol,19-Nov,5417.125
80,ogaminglol,19-Oct,7587.9375
80,ogaminglol,19-Sep,2715
80,ogaminglol,19-Aug,3875
80,ogaminglol,19-Jul,2054.916667
80,ogaminglol,19-Jun,2708.833333
80,ogaminglol,19-May,1487.4
80,ogaminglol,19-Apr,3627.166667
80,ogaminglol,19-Mar,3303.333333
80,ogaminglol,19-Feb,3317.916667
80,ogaminglol,19-Jan,2932.5
80,ogaminglol,18-Dec,1140
80,ogaminglol,18-Nov,2006.846154
80,ogaminglol,18-Oct,10337.71429
80,ogaminglol,18-Sep,2293.214286
80,ogaminglol,18-Aug,1786.769231
80,ogaminglol,18-Jul,1626.5
80,ogaminglol,18-Jun,2131.833333
80,ogaminglol,18-May,3708.111111
80,ogaminglol,18-Apr,2209.166667
80,ogaminglol,18-Mar,1946.304348
80,ogaminglol,18-Feb,2861.266667
80,ogaminglol,18-Jan,1436.269231
80,ogaminglol,17-Dec,573.3684211
80,ogaminglol,17-Nov,2065.045455
80,ogaminglol,17-Oct,3063.785714
80,ogaminglol,17-Sep,2548.392857
80,ogaminglol,17-Aug,2004.16
80,ogaminglol,17-Jul,1893.904762
80,ogaminglol,17-Jun,2299.733333
80,ogaminglol,17-May,2344.857143
80,ogaminglol,17-Apr,1977.4375
80,ogaminglol,17-Mar,2156.930233
80,ogaminglol,17-Feb,2334.689655
80,ogaminglol,17-Jan,1724.534884
80,ogaminglol,16-Dec,850.6451613
80,ogaminglol,16-Nov,492.9622642
80,ogaminglol,16-Oct,3410.052632
80,ogaminglol,16-Sep,1416.064516
80,ogaminglol,16-Aug,1700.4375
80,ogaminglol,16-Jul,1366.28125
80,ogaminglol,16-Jun,2030.5
80,ogaminglol,16-May,1282.6
80,ogaminglol,16-Apr,1397.815789
80,ogaminglol,16-Mar,2084.756757
80,ogaminglol,16-Feb,2888.166667
80,ogaminglol,16-Jan,2772.666667
80,ogaminglol,15-Dec,853.5714286
80,ogaminglol,15-Nov,664.265625
80,ogaminglol,15-Oct,3914.947368
80,ogaminglol,15-Sep,984.5692308
80,ogaminglol,15-Aug,2154.980392
80,ogaminglol,15-Jul,2102.548387
81,gorgc,21-Mar,11769
81,gorgc,21-Feb,10189.92
81,gorgc,21-Jan,11985.27586
81,gorgc,20-Dec,9566.714286
81,gorgc,20-Nov,9388.923077
81,gorgc,20-Oct,8699.642857
81,gorgc,20-Sep,8914.777778
81,gorgc,20-Aug,9227.862069
81,gorgc,20-Jul,10961.23333
81,gorgc,20-Jun,8257.454545
81,gorgc,20-May,9529.322581
81,gorgc,20-Apr,8036.655172
81,gorgc,20-Mar,9272.333333
81,gorgc,20-Feb,11687
81,gorgc,20-Jan,8006.653846
81,gorgc,19-Dec,7535.133333
81,gorgc,19-Nov,7564.892857
81,gorgc,19-Oct,6073.777778
81,gorgc,19-Sep,8106.625
81,gorgc,19-Aug,8355.64
81,gorgc,19-Jul,9031.214286
81,gorgc,19-Jun,7792.074074
81,gorgc,19-May,7994
81,gorgc,19-Apr,6798.178571
81,gorgc,19-Mar,5758.555556
81,gorgc,19-Feb,5839.307692
81,gorgc,19-Jan,7745.807692
81,gorgc,18-Dec,6637.107143
81,gorgc,18-Nov,7023.461538
81,gorgc,18-Oct,5681.285714
81,gorgc,18-Sep,5437.592593
81,gorgc,18-Aug,6639.035714
81,gorgc,18-Jul,7238.444444
81,gorgc,18-Jun,6166.148148
81,gorgc,18-May,5189.16129
81,gorgc,18-Apr,3438.208333
81,gorgc,18-Mar,2331.473684
81,gorgc,18-Feb,2161.695652
81,gorgc,18-Jan,1940.5
81,gorgc,17-Dec,1376.615385
81,gorgc,17-Nov,886.4615385
81,gorgc,17-Oct,693.625
81,gorgc,17-Sep,669.8947368
81,gorgc,17-Aug,702.0909091
81,gorgc,17-Jul,599.173913
81,gorgc,17-Jun,510.3684211
81,gorgc,17-May,526
81,gorgc,17-Apr,336.6153846
81,gorgc,17-Mar,405.125
81,gorgc,17-Feb,212.5
81,gorgc,16-Jan,3
82,smitegame,21-Mar,3695.7
82,smitegame,21-Feb,3248.137931
82,smitegame,21-Jan,4427.909091
82,smitegame,20-Dec,2097.382353
82,smitegame,20-Nov,2708.567568
82,smitegame,20-Oct,2991.970588
82,smitegame,20-Sep,3729.551724
82,smitegame,20-Aug,4280.337349
82,smitegame,20-Jul,3134.111111
82,smitegame,20-Jun,2320.049383
82,smitegame,20-May,3422.174603
82,smitegame,20-Apr,3240.475728
82,smitegame,20-Mar,1675.752688
82,smitegame,20-Feb,352.4457831
82,smitegame,20-Jan,49.35576923
82,smitegame,19-Dec,56.43478261
82,smitegame,19-Nov,539.9104478
82,smitegame,19-Oct,47.11578947
82,smitegame,19-Sep,32.20779221
82,smitegame,19-Aug,29.52
82,smitegame,19-Jul,66.94252874
82,smitegame,19-Jun,33.11702128
82,smitegame,19-May,39.01020408
82,smitegame,19-Apr,42.56382979
82,smitegame,19-Mar,43.66216216
82,smitegame,19-Feb,46.11688312
82,smitegame,19-Jan,84.92134832
82,smitegame,18-Dec,70.01449275
82,smitegame,18-Nov,1595.060606
82,smitegame,18-Oct,221.1818182
82,smitegame,18-Sep,445.1428571
82,smitegame,18-Aug,513.7941176
82,smitegame,18-Jul,567.3636364
82,smitegame,18-Jun,376.4285714
82,smitegame,18-May,1330.892857
82,smitegame,18-Apr,554.5106383
82,smitegame,18-Mar,590.5283019
82,smitegame,18-Feb,367.7234043
82,smitegame,18-Jan,3532.7
82,smitegame,17-Dec,411.5
82,smitegame,17-Nov,1809.178571
82,smitegame,17-Oct,1365.48
82,smitegame,17-Sep,2185.058824
82,smitegame,17-Aug,2443.857143
82,smitegame,17-Jul,3817.607143
82,smitegame,17-Jun,2937.891304
82,smitegame,17-May,2807.756757
82,smitegame,17-Apr,10899.04545
82,smitegame,17-Mar,3442.961538
82,smitegame,17-Feb,5229.814815
82,smitegame,17-Jan,24635.3
82,smitegame,16-Dec,6654.333333
82,smitegame,16-Nov,9650.6
82,smitegame,16-Oct,5189.608696
82,smitegame,16-Sep,4874.65
82,smitegame,16-Aug,5853.647059
82,smitegame,16-Jul,2153.692308
82,smitegame,16-Jun,6546.944444
82,smitegame,16-May,7465.208333
82,smitegame,16-Apr,8174.695652
82,smitegame,16-Mar,7133.133333
82,smitegame,16-Feb,4927.090909
82,smitegame,16-Jan,24939.6
82,smitegame,15-Dec,1545
82,smitegame,15-Nov,3117.346154
82,smitegame,15-Oct,3547.870968
82,smitegame,15-Sep,2233.1
82,smitegame,15-Aug,1484.777778
82,smitegame,15-Jul,2703.428571
83,reborn_live,21-Mar,6599.666667
83,reborn_live,21-Feb,9138.833333
83,reborn_live,21-Jan,16383.58621
83,reborn_live,20-Dec,11529.05263
83,reborn_live,20-Nov,21372.2
83,reborn_live,20-Oct,17229.55172
83,reborn_live,20-Sep,15664.73913
83,reborn_live,20-Aug,24309.52
83,reborn_live,20-Jul,22908.8
83,reborn_live,20-Jun,20548.90476
83,reborn_live,20-May,12983.85
83,reborn_live,20-Apr,3417.583333
83,reborn_live,19-Nov,16.33333333
83,reborn_live,19-Oct,4
83,reborn_live,19-Sep,5
83,reborn_live,19-Jul,7
83,reborn_live,19-Jun,3.285714286
83,reborn_live,19-May,8.125
83,reborn_live,19-Apr,2.952380952
83,reborn_live,19-Feb,0.333333333
83,reborn_live,19-Jan,2.428571429
83,reborn_live,18-Dec,1
83,reborn_live,18-Nov,1
83,reborn_live,18-Oct,0.666666667
83,reborn_live,18-Sep,0.296296296
83,reborn_live,18-Aug,0.666666667
83,reborn_live,18-Mar,0
83,reborn_live,18-Feb,0.451612903
83,reborn_live,17-Feb,1.8
83,reborn_live,16-Dec,1.7
83,reborn_live,15-Dec,0.578947368
84,nl_kripp,21-Mar,7235.052632
84,nl_kripp,21-Feb,6874.444444
84,nl_kripp,21-Jan,6391.342105
84,nl_kripp,20-Dec,6927.866667
84,nl_kripp,20-Nov,7828.4375
84,nl_kripp,20-Oct,9338.580645
84,nl_kripp,20-Sep,7453.078947
84,nl_kripp,20-Aug,8553.666667
84,nl_kripp,20-Jul,7551.84375
84,nl_kripp,20-Jun,8727.548387
84,nl_kripp,20-May,10162
84,nl_kripp,20-Apr,9823.096774
84,nl_kripp,20-Mar,8886.225806
84,nl_kripp,20-Feb,10268.62069
84,nl_kripp,20-Jan,8966.34375
84,nl_kripp,19-Dec,10170.27273
84,nl_kripp,19-Nov,11861.37931
84,nl_kripp,19-Oct,6767.666667
84,nl_kripp,19-Sep,6903.333333
84,nl_kripp,19-Aug,9151.03125
84,nl_kripp,19-Jul,7397.8125
84,nl_kripp,19-Jun,8289.724138
84,nl_kripp,19-May,9400.8
84,nl_kripp,19-Apr,12136.51613
84,nl_kripp,19-Mar,9379.62069
84,nl_kripp,19-Feb,8676.222222
84,nl_kripp,19-Jan,9950.5
84,nl_kripp,18-Dec,12083.51613
84,nl_kripp,18-Nov,8635.028571
84,nl_kripp,18-Oct,8839.419355
84,nl_kripp,18-Sep,9741.129032
84,nl_kripp,18-Aug,13227.55172
84,nl_kripp,18-Jul,12386.53333
84,nl_kripp,18-Jun,12840.76667
84,nl_kripp,18-May,13312
84,nl_kripp,18-Apr,15178.42424
84,nl_kripp,18-Mar,11282.21875
84,nl_kripp,18-Feb,12081.44828
84,nl_kripp,18-Jan,11018.33333
84,nl_kripp,17-Dec,15299.72414
84,nl_kripp,17-Nov,11900.48148
84,nl_kripp,17-Oct,12470.27586
84,nl_kripp,17-Sep,11981.3
84,nl_kripp,17-Aug,16960.03333
84,nl_kripp,17-Jul,11161.76471
84,nl_kripp,17-Jun,11734.2
84,nl_kripp,17-May,14740.45161
84,nl_kripp,17-Apr,20855.13793
84,nl_kripp,17-Mar,16298.06897
84,nl_kripp,17-Feb,18395.67857
84,nl_kripp,17-Jan,15635.90625
84,nl_kripp,16-Dec,24977.87097
84,nl_kripp,16-Nov,17813.7037
84,nl_kripp,16-Oct,15348.89286
84,nl_kripp,16-Sep,13895.35714
84,nl_kripp,16-Aug,19616.3125
84,nl_kripp,16-Jul,21486.7
84,nl_kripp,16-Jun,22141.6
84,nl_kripp,16-May,24742.44118
84,nl_kripp,16-Apr,23202
84,nl_kripp,16-Mar,19413.56667
84,nl_kripp,16-Feb,20441.03448
84,nl_kripp,16-Jan,19839.77419
84,nl_kripp,15-Dec,20266.19355
84,nl_kripp,15-Nov,17819.84615
84,nl_kripp,15-Oct,16208.34783
84,nl_kripp,15-Sep,22210.33333
84,nl_kripp,15-Aug,22146.53846
84,nl_kripp,15-Jul,14590.72727
85,beyondthesummit,21-Mar,2061.666667
85,beyondthesummit,21-Feb,2872
85,beyondthesummit,21-Jan,2460.444444
85,beyondthesummit,20-Dec,2776.166667
85,beyondthesummit,20-Nov,2237.333333
85,beyondthesummit,20-Oct,1840.833333
85,beyondthesummit,20-Sep,3751.666667
85,beyondthesummit,20-Aug,578.2857143
85,beyondthesummit,20-Jul,2346.473684
85,beyondthesummit,20-Jun,10621.18182
85,beyondthesummit,20-May,952.3333333
85,beyondthesummit,20-Apr,2117.555556
85,beyondthesummit,20-Mar,2610.875
85,beyondthesummit,20-Feb,4996.5
85,beyondthesummit,20-Jan,542.125
85,beyondthesummit,19-Dec,2803
85,beyondthesummit,19-Nov,10487.92308
85,beyondthesummit,19-Oct,2081.6
85,beyondthesummit,19-Sep,188.6666667
85,beyondthesummit,19-Aug,661
85,beyondthesummit,19-Jul,11148.5
85,beyondthesummit,19-Jun,470.7
85,beyondthesummit,19-May,354.5
85,beyondthesummit,19-Apr,718.8
85,beyondthesummit,19-Mar,2892
85,beyondthesummit,19-Feb,3663.5
85,beyondthesummit,19-Jan,796.2
85,beyondthesummit,18-Dec,2820.25
85,beyondthesummit,18-Nov,3042
85,beyondthesummit,18-Oct,3320.833333
85,beyondthesummit,18-Sep,795.8095238
85,beyondthesummit,18-Aug,533
85,beyondthesummit,18-Jul,3041.888889
85,beyondthesummit,18-Jun,12050.45455
85,beyondthesummit,18-May,4282.111111
85,beyondthesummit,18-Apr,2363.285714
85,beyondthesummit,18-Mar,2948.038462
85,beyondthesummit,18-Feb,21184.33333
85,beyondthesummit,18-Jan,6613.933333
85,beyondthesummit,17-Dec,12445
85,beyondthesummit,17-Nov,5591.929825
85,beyondthesummit,17-Oct,2948.210526
85,beyondthesummit,17-Sep,5500.84375
85,beyondthesummit,17-Aug,1085.25
85,beyondthesummit,17-Jul,8435.15
85,beyondthesummit,17-Jun,14592.75
85,beyondthesummit,17-May,7317
85,beyondthesummit,17-Apr,13127.5
85,beyondthesummit,17-Mar,8592
85,beyondthesummit,17-Feb,13371.34375
85,beyondthesummit,17-Jan,1930.75
85,beyondthesummit,16-Dec,6751.1
85,beyondthesummit,16-Nov,15614.86364
85,beyondthesummit,16-Oct,7416.434783
85,beyondthesummit,16-Sep,5322.3
85,beyondthesummit,16-Aug,4948.8
85,beyondthesummit,16-Jul,9893.733333
85,beyondthesummit,16-Jun,6998.904762
85,beyondthesummit,16-May,7719.439024
85,beyondthesummit,16-Apr,9065.710526
85,beyondthesummit,16-Mar,3271.352941
85,beyondthesummit,16-Feb,3000.939394
85,beyondthesummit,16-Jan,25268
85,beyondthesummit,15-Dec,14193.08824
85,beyondthesummit,15-Nov,10463.72222
85,beyondthesummit,15-Oct,11108.42593
85,beyondthesummit,15-Sep,7853.5
85,beyondthesummit,15-Jul,8629.777778
86,elded,21-Mar,7133
86,elded,21-Feb,8293.705882
86,elded,21-Jan,9122.028571
86,elded,20-Dec,9580.470588
86,elded,20-Nov,8481.90625
86,elded,20-Oct,8520.032258
86,elded,20-Sep,10191.44828
86,elded,20-Aug,11203.55172
86,elded,20-Jul,11596.68966
86,elded,20-Jun,13766.93103
86,elded,20-May,13181.72222
86,elded,20-Apr,10333.93103
