rank,streamer,stream_start,avg_avg_viewers
34,castro_1021,23-Dec-18,13383.75
34,castro_1021,16-Dec-18,13009.83333
34,castro_1021,9-Dec-18,13785
34,castro_1021,2-Dec-18,14736
34,castro_1021,25-Nov-18,20573.5
34,castro_1021,18-Nov-18,21354.4
34,castro_1021,11-Nov-18,13961.57143
34,castro_1021,4-Nov-18,14743.2
34,castro_1021,28-Oct-18,15372
34,castro_1021,21-Oct-18,15506.33333
34,castro_1021,14-Oct-18,15919.66667
34,castro_1021,7-Oct-18,15010.5
34,castro_1021,30-Sep-18,12289.83333
34,castro_1021,23-Sep-18,13727.28571
34,castro_1021,16-Sep-18,15245.75
34,castro_1021,9-Sep-18,4325
34,castro_1021,2-Sep-18,3974.5
34,castro_1021,26-Aug-18,4203.666667
34,castro_1021,5-Aug-18,4291
34,castro_1021,29-Jul-18,3125
34,castro_1021,22-Jul-18,6795
34,castro_1021,15-Jul-18,2684
34,castro_1021,8-Jul-18,2490
34,castro_1021,24-Jun-18,2065
34,castro_1021,17-Jun-18,11309
34,castro_1021,10-Jun-18,5613.333333
34,castro_1021,3-Jun-18,6720.6
34,castro_1021,27-May-18,9924.666667
34,castro_1021,20-May-18,6462.142857
34,castro_1021,13-May-18,7658.666667
34,castro_1021,6-May-18,7404
34,castro_1021,29-Apr-18,5860.833333
34,castro_1021,22-Apr-18,3710.142857
34,castro_1021,15-Apr-18,2706.5
34,castro_1021,8-Apr-18,2867
34,castro_1021,1-Apr-18,2374.857143
34,castro_1021,25-Mar-18,2871.333333
34,castro_1021,18-Mar-18,4950.6
34,castro_1021,11-Mar-18,3620.111111
34,castro_1021,4-Mar-18,3392.2
34,castro_1021,25-Feb-18,2411.666667
34,castro_1021,18-Feb-18,4423.2
34,castro_1021,11-Feb-18,3382.285714
34,castro_1021,4-Feb-18,4467.4
34,castro_1021,28-Jan-18,6886.5
34,castro_1021,21-Jan-18,7908.75
34,castro_1021,14-Jan-18,15627.14286
34,castro_1021,7-Jan-18,6854.6
34,castro_1021,31-Dec-17,7483.833333
34,castro_1021,24-Dec-17,9926
34,castro_1021,17-Dec-17,7314.285714
34,castro_1021,10-Dec-17,8605.6
34,castro_1021,3-Dec-17,9162
34,castro_1021,26-Nov-17,10028.33333
34,castro_1021,19-Nov-17,13829.8
34,castro_1021,12-Nov-17,9542.2
34,castro_1021,5-Nov-17,9891.333333
34,castro_1021,29-Oct-17,10669.85714
34,castro_1021,22-Oct-17,11769.4
34,castro_1021,15-Oct-17,11750.28571
34,castro_1021,8-Oct-17,12364.5
34,castro_1021,1-Oct-17,12921.83333
34,castro_1021,24-Sep-17,13661.14286
34,castro_1021,17-Sep-17,12831.8
34,castro_1021,10-Sep-17,4966.666667
34,castro_1021,3-Sep-17,3696.8
34,castro_1021,27-Aug-17,2951.5
34,castro_1021,20-Aug-17,3348
34,castro_1021,13-Aug-17,2811.5
34,castro_1021,6-Aug-17,3699
34,castro_1021,30-Jul-17,3724.5
34,castro_1021,23-Jul-17,3811
34,castro_1021,16-Jul-17,4566.5
34,castro_1021,9-Jul-17,5307.666667
34,castro_1021,2-Jul-17,5777
34,castro_1021,25-Jun-17,7692.5
34,castro_1021,18-Jun-17,9490.8
34,castro_1021,11-Jun-17,11611.33333
34,castro_1021,4-Jun-17,11745.16667
34,castro_1021,28-May-17,10095.66667
34,castro_1021,21-May-17,9313.4
34,castro_1021,14-May-17,10935.66667
34,castro_1021,7-May-17,8810.857143
34,castro_1021,30-Apr-17,10149.5
34,castro_1021,23-Apr-17,9103
34,castro_1021,16-Apr-17,9411.5
34,castro_1021,9-Apr-17,9167.25
34,castro_1021,2-Apr-17,8624
34,castro_1021,26-Mar-17,9101.714286
34,castro_1021,19-Mar-17,8036.75
34,castro_1021,12-Mar-17,7128.666667
34,castro_1021,5-Mar-17,6891.714286
34,castro_1021,26-Feb-17,7602
34,castro_1021,19-Feb-17,8406.333333
34,castro_1021,12-Feb-17,8983.428571
34,castro_1021,5-Feb-17,12241.33333
34,castro_1021,29-Jan-17,10844.83333
34,castro_1021,22-Jan-17,11761.75
34,castro_1021,15-Jan-17,13317.8
34,castro_1021,8-Jan-17,20487.42857
34,castro_1021,1-Jan-17,10407.42857
34,castro_1021,25-Dec-16,13470.25
34,castro_1021,18-Dec-16,12725.83333
34,castro_1021,11-Dec-16,10718.71429
34,castro_1021,4-Dec-16,12847.2
34,castro_1021,27-Nov-16,13355
34,castro_1021,20-Nov-16,12627.33333
34,castro_1021,13-Nov-16,10635.6
34,castro_1021,6-Nov-16,10882.71429
34,castro_1021,30-Oct-16,11914.2
34,castro_1021,23-Oct-16,11940.16667
34,castro_1021,16-Oct-16,10838.14286
34,castro_1021,9-Oct-16,12341.16667
34,castro_1021,2-Oct-16,10820.66667
34,castro_1021,25-Sep-16,11920.6
34,castro_1021,18-Sep-16,11909.66667
34,castro_1021,11-Sep-16,5373.5
34,castro_1021,4-Sep-16,3293
34,castro_1021,28-Aug-16,5535
34,castro_1021,21-Aug-16,5098.4
34,castro_1021,14-Aug-16,5182
34,castro_1021,7-Aug-16,6188
34,castro_1021,31-Jul-16,8517.5
34,castro_1021,24-Jul-16,7089.5
34,castro_1021,17-Jul-16,15136
34,castro_1021,10-Jul-16,8910.428571
34,castro_1021,3-Jul-16,5880.2
34,castro_1021,26-Jun-16,5470.6
34,castro_1021,19-Jun-16,5634.333333
34,castro_1021,12-Jun-16,5582.25
34,castro_1021,5-Jun-16,7901
34,castro_1021,29-May-16,10115
34,castro_1021,22-May-16,9381.833333
34,castro_1021,15-May-16,10213.71429
34,castro_1021,8-May-16,9785.5
34,castro_1021,1-May-16,9887.833333
34,castro_1021,24-Apr-16,11901
34,castro_1021,17-Apr-16,7419.6
34,castro_1021,10-Apr-16,7705.4
34,castro_1021,3-Apr-16,9235.25
34,castro_1021,27-Mar-16,8289
34,castro_1021,20-Mar-16,7263.2
34,castro_1021,13-Mar-16,6224
34,castro_1021,21-Feb-16,7966
34,castro_1021,14-Feb-16,6296.25
34,castro_1021,7-Feb-16,5929.666667
34,castro_1021,31-Jan-16,5848.666667
34,castro_1021,24-Jan-16,6147.714286
34,castro_1021,17-Jan-16,10218.16667
34,castro_1021,10-Jan-16,17965.42857
34,castro_1021,3-Jan-16,8167.857143
34,castro_1021,27-Dec-15,8615.6
34,castro_1021,20-Dec-15,14469.25
34,castro_1021,13-Dec-15,7972.5
34,castro_1021,6-Dec-15,7948.333333
34,castro_1021,29-Nov-15,8374.833333
34,castro_1021,22-Nov-15,8351.666667
34,castro_1021,15-Nov-15,6861.666667
34,castro_1021,8-Nov-15,6003.333333
34,castro_1021,1-Nov-15,7020.333333
34,castro_1021,25-Oct-15,9282.166667
34,castro_1021,18-Oct-15,9934.166667
34,castro_1021,11-Oct-15,10847.16667
34,castro_1021,4-Oct-15,10686
34,castro_1021,27-Sep-15,10908.375
34,castro_1021,20-Sep-15,13348.57143
34,castro_1021,13-Sep-15,12202.625
34,castro_1021,6-Sep-15,13895.4
34,castro_1021,30-Aug-15,21078.75
34,castro_1021,23-Aug-15,5728.333333
34,castro_1021,16-Aug-15,7189.625
34,castro_1021,9-Aug-15,8601.25
34,castro_1021,2-Aug-15,8936
34,castro_1021,26-Jul-15,12426.75
34,castro_1021,19-Jul-15,10849.66667
34,castro_1021,12-Jul-15,10422
35,clix,14-Mar-21,34512
35,clix,7-Mar-21,27848.75
35,clix,28-Feb-21,30006.66667
35,clix,21-Feb-21,28549.16667
35,clix,14-Feb-21,36927.6
35,clix,7-Feb-21,33962.5
35,clix,31-Jan-21,30704
35,clix,24-Jan-21,28570.16667
35,clix,17-Jan-21,19514.4
35,clix,10-Jan-21,21152
35,clix,3-Jan-21,20875
35,clix,27-Dec-20,18113
35,clix,20-Dec-20,19519
35,clix,13-Dec-20,18298.5
35,clix,6-Dec-20,17641.4
35,clix,29-Nov-20,21174.5
35,clix,22-Nov-20,22154.75
35,clix,15-Nov-20,18698.4
35,clix,8-Nov-20,19482.25
35,clix,1-Nov-20,23653
35,clix,25-Oct-20,25696.33333
35,clix,18-Oct-20,24288.75
35,clix,11-Oct-20,24971.5
35,clix,4-Oct-20,26923
35,clix,27-Sep-20,22385.71429
35,clix,20-Sep-20,20367.66667
35,clix,13-Sep-20,21182
35,clix,6-Sep-20,20766.25
35,clix,30-Aug-20,24414.75
35,clix,23-Aug-20,34302
35,clix,16-Aug-20,40900.33333
35,clix,9-Aug-20,33121.4
35,clix,2-Aug-20,31815.5
35,clix,26-Jul-20,38206.5
35,clix,19-Jul-20,32609.6
35,clix,12-Jul-20,27828.6
35,clix,5-Jul-20,22648.5
35,clix,28-Jun-20,23082.83333
35,clix,21-Jun-20,22203.5
35,clix,14-Jun-20,24166.5
35,clix,7-Jun-20,20931.8
35,clix,31-May-20,18931
35,clix,24-May-20,24634
35,clix,17-May-20,19583.2
35,clix,10-May-20,25887
35,clix,3-May-20,19667.66667
35,clix,26-Apr-20,15987.125
35,clix,19-Apr-20,16757.75
35,clix,12-Apr-20,14312.4
35,clix,5-Apr-20,11314.2
35,clix,29-Mar-20,10488
35,clix,22-Mar-20,10204.5
35,clix,15-Mar-20,8964.428571
35,clix,8-Mar-20,6969.142857
35,clix,1-Mar-20,7039.5
35,clix,23-Feb-20,7691.666667
35,clix,16-Feb-20,8587.8
35,clix,9-Feb-20,7194.75
35,clix,2-Feb-20,8116.666667
35,clix,26-Jan-20,9845.75
35,clix,19-Jan-20,8845.857143
35,clix,12-Jan-20,7611
35,clix,5-Jan-20,8992.5
35,clix,29-Dec-19,11577.75
35,clix,22-Dec-19,9411
35,clix,15-Dec-19,6654.25
35,clix,8-Dec-19,6102.333333
35,clix,1-Dec-19,7387.2
35,clix,24-Nov-19,7767.285714
35,clix,17-Nov-19,4773.714286
35,clix,10-Nov-19,6207.75
35,clix,3-Nov-19,6739.333333
35,clix,27-Oct-19,6325.833333
35,clix,20-Oct-19,6073.5
35,clix,13-Oct-19,2869
35,clix,6-Oct-19,4545.8
35,clix,29-Sep-19,2739
35,clix,22-Sep-19,6805
35,clix,15-Sep-19,6052.428571
35,clix,8-Sep-19,5141.333333
35,clix,1-Sep-19,5020
35,clix,25-Aug-19,7333.833333
35,clix,18-Aug-19,6720.833333
35,clix,11-Aug-19,8258.166667
35,clix,4-Aug-19,7766.75
35,clix,28-Jul-19,9221.6
35,clix,21-Jul-19,8413.5
35,clix,14-Jul-19,11405.8
35,clix,7-Jul-19,4889.833333
35,clix,30-Jun-19,5302.285714
35,clix,23-Jun-19,3107.142857
35,clix,16-Jun-19,2696.25
35,clix,9-Jun-19,2148.4
35,clix,2-Jun-19,980.1428571
35,clix,26-May-19,818.5
35,clix,19-May-19,894
35,clix,12-May-19,664.6
35,clix,5-May-19,194.4285714
35,clix,28-Apr-19,231.25
35,clix,21-Apr-19,186.4285714
35,clix,14-Apr-19,102.2857143
35,clix,7-Apr-19,116.8
35,clix,31-Mar-19,90.75
35,clix,24-Mar-19,86
35,clix,17-Mar-19,73.5
35,clix,10-Mar-19,36.66666667
35,clix,3-Mar-19,65
35,clix,24-Feb-19,48.5
35,clix,17-Feb-19,31
35,clix,10-Feb-19,14
35,clix,20-Jan-19,14
35,clix,13-Jan-19,17.5
35,clix,30-Dec-18,15
35,clix,23-Dec-18,15
35,clix,2-Dec-18,10
35,clix,25-Nov-18,22.5
35,clix,18-Nov-18,13.16666667
35,clix,11-Nov-18,6.555555556
35,clix,4-Nov-18,14.4
35,clix,28-Oct-18,14.4
35,clix,21-Oct-18,8.117647059
35,clix,14-Oct-18,4.4
35,clix,7-Oct-18,5.5625
35,clix,30-Sep-18,4.533333333
35,clix,23-Sep-18,4.470588235
35,clix,16-Sep-18,2.615384615
35,clix,9-Sep-18,2.625
35,clix,2-Sep-18,5.5
35,clix,26-Aug-18,4.6
35,clix,19-Aug-18,4.8
35,clix,5-Aug-18,7.2
35,clix,29-Jul-18,8.142857143
35,clix,22-Jul-18,3.545454545
35,clix,15-Jul-18,2.4
35,clix,8-Jul-18,3.421052632
35,clix,1-Jul-18,4.954545455
35,clix,24-Jun-18,4.714285714
36,rocketleague,14-Mar-21,63782.5
36,rocketleague,7-Mar-21,95445
36,rocketleague,28-Feb-21,131312
36,rocketleague,21-Feb-21,103181.3333
36,rocketleague,14-Feb-21,67366.5
36,rocketleague,7-Feb-21,34054
36,rocketleague,31-Jan-21,61198
36,rocketleague,24-Jan-21,64081
36,rocketleague,17-Jan-21,38832.5
36,rocketleague,10-Jan-21,38261.75
36,rocketleague,3-Jan-21,31711
36,rocketleague,27-Dec-20,26674
36,rocketleague,13-Dec-20,38884
36,rocketleague,6-Dec-20,51363
36,rocketleague,29-Nov-20,52316.16667
36,rocketleague,22-Nov-20,54257
36,rocketleague,15-Nov-20,43454.33333
36,rocketleague,8-Nov-20,42297
36,rocketleague,1-Nov-20,27574.5
36,rocketleague,25-Oct-20,68885.66667
36,rocketleague,18-Oct-20,69793
36,rocketleague,11-Oct-20,49046.25
36,rocketleague,4-Oct-20,41191.6
36,rocketleague,27-Sep-20,60580
36,rocketleague,20-Sep-20,53988.25
36,rocketleague,13-Sep-20,48058
36,rocketleague,6-Sep-20,42901
36,rocketleague,30-Aug-20,33396.5
36,rocketleague,23-Aug-20,40249
36,rocketleague,16-Aug-20,42890.5
36,rocketleague,9-Aug-20,66097
36,rocketleague,2-Aug-20,47848.5
36,rocketleague,26-Jul-20,91574
36,rocketleague,10-May-20,49016
36,rocketleague,3-May-20,28928.5
36,rocketleague,26-Apr-20,23379.2
36,rocketleague,19-Apr-20,22210.83333
36,rocketleague,12-Apr-20,33873.5
36,rocketleague,5-Apr-20,38105
36,rocketleague,29-Mar-20,94518
36,rocketleague,22-Mar-20,38101.8
36,rocketleague,15-Mar-20,32015.4
36,rocketleague,8-Mar-20,40874.4
36,rocketleague,1-Mar-20,42206.5
36,rocketleague,23-Feb-20,35167.71429
36,rocketleague,16-Feb-20,37172.85714
36,rocketleague,9-Feb-20,38386.42857
36,rocketleague,2-Feb-20,92289
36,rocketleague,26-Jan-20,60320
36,rocketleague,15-Dec-19,114274
36,rocketleague,8-Dec-19,77887
36,rocketleague,1-Dec-19,36214
36,rocketleague,24-Nov-19,34384.5
36,rocketleague,17-Nov-19,38226
36,rocketleague,10-Nov-19,39636
36,rocketleague,3-Nov-19,34470.75
36,rocketleague,27-Oct-19,32729.5
36,rocketleague,20-Oct-19,26731
36,rocketleague,13-Oct-19,27121.57143
36,rocketleague,6-Oct-19,27499.42857
36,rocketleague,29-Sep-19,25842
36,rocketleague,7-Jul-19,1209
36,rocketleague,23-Jun-19,110306
36,rocketleague,16-Jun-19,77625
36,rocketleague,26-May-19,40571
36,rocketleague,19-May-19,36565
36,rocketleague,12-May-19,55501
36,rocketleague,5-May-19,32976.8
36,rocketleague,28-Apr-19,36980.25
36,rocketleague,21-Apr-19,32685
36,rocketleague,14-Apr-19,33562
36,rocketleague,7-Apr-19,26813.75
36,rocketleague,31-Mar-19,31971
36,rocketleague,24-Mar-19,24286
36,rocketleague,17-Mar-19,13537.66667
36,rocketleague,10-Mar-19,13595.66667
36,rocketleague,3-Mar-19,13761.33333
36,rocketleague,24-Feb-19,16439.25
36,rocketleague,17-Feb-19,13541.66667
36,rocketleague,10-Feb-19,26307
36,rocketleague,3-Feb-19,13733.5
36,rocketleague,2-Dec-18,27540
36,rocketleague,18-Nov-18,44927
36,rocketleague,11-Nov-18,75665
36,rocketleague,4-Nov-18,48099
36,rocketleague,28-Oct-18,17818.5
36,rocketleague,21-Oct-18,17743.5
36,rocketleague,14-Oct-18,26829.66667
36,rocketleague,7-Oct-18,34866.66667
36,rocketleague,30-Sep-18,34763.33333
36,rocketleague,23-Sep-18,41809.5
36,rocketleague,16-Sep-18,42016.5
36,rocketleague,9-Sep-18,39661.75
36,rocketleague,2-Sep-18,47919
36,rocketleague,26-Aug-18,37302
36,rocketleague,10-Jun-18,115489
36,rocketleague,3-Jun-18,82003
36,rocketleague,6-May-18,45808
36,rocketleague,29-Apr-18,41183
36,rocketleague,22-Apr-18,74670
36,rocketleague,15-Apr-18,50904
36,rocketleague,8-Apr-18,48659.75
36,rocketleague,1-Apr-18,50647.75
36,rocketleague,25-Mar-18,53234
36,rocketleague,18-Mar-18,55470
36,rocketleague,11-Mar-18,55008
36,rocketleague,4-Mar-18,73364
36,rocketleague,28-Jan-18,118
36,rocketleague,21-Jan-18,788
36,rocketleague,10-Dec-17,1404.5
36,rocketleague,3-Dec-17,1773.5
36,rocketleague,26-Nov-17,1919
36,rocketleague,19-Nov-17,4162
36,rocketleague,12-Nov-17,46771
36,rocketleague,5-Nov-17,91690
36,rocketleague,29-Oct-17,23956
36,rocketleague,22-Oct-17,11711.25
36,rocketleague,15-Oct-17,35515
36,rocketleague,8-Oct-17,22978
36,rocketleague,1-Oct-17,23779
36,rocketleague,24-Sep-17,31553.8
36,rocketleague,17-Sep-17,26175.33333
36,rocketleague,10-Sep-17,26056.33333
36,rocketleague,3-Sep-17,31821.4
36,rocketleague,27-Aug-17,21464.66667
36,rocketleague,20-Aug-17,687.5
36,rocketleague,13-Aug-17,1572
36,rocketleague,6-Aug-17,5251.666667
36,rocketleague,30-Jul-17,1376
36,rocketleague,23-Jul-17,2001
36,rocketleague,16-Jul-17,1102.5
36,rocketleague,9-Jul-17,6376.333333
36,rocketleague,2-Jul-17,7662
36,rocketleague,25-Jun-17,3404
36,rocketleague,18-Jun-17,2267.5
36,rocketleague,11-Jun-17,2406
36,rocketleague,4-Jun-17,55976
36,rocketleague,28-May-17,53361.66667
36,rocketleague,21-May-17,1371
36,rocketleague,14-May-17,3287
36,rocketleague,7-May-17,17058.5
36,rocketleague,30-Apr-17,15069
36,rocketleague,23-Apr-17,23100
36,rocketleague,16-Apr-17,15446.33333
36,rocketleague,9-Apr-17,13417
36,rocketleague,2-Apr-17,17996.33333
36,rocketleague,26-Mar-17,21635
36,rocketleague,19-Mar-17,15097.75
36,rocketleague,12-Mar-17,18900.5
36,rocketleague,5-Mar-17,6951.666667
36,rocketleague,12-Feb-17,7556
36,rocketleague,4-Dec-16,32903
36,rocketleague,27-Nov-16,22743
36,rocketleague,13-Nov-16,9616
36,rocketleague,6-Nov-16,8683
36,rocketleague,30-Oct-16,9456
36,rocketleague,23-Oct-16,9683
36,rocketleague,16-Oct-16,8458
36,rocketleague,9-Oct-16,7294.5
36,rocketleague,2-Oct-16,7717.5
36,rocketleague,25-Sep-16,6625
36,rocketleague,18-Sep-16,7630.5
36,rocketleague,11-Sep-16,9268
36,rocketleague,7-Aug-16,43541
